,name,version,description,keywords,dependencies,devDependencies,communityInterest,downloadsCount,downloadsAcceleration,dependentsCount,quality,popularity,maintenance
372,indexes-of,1.0.1,line String/Array#indexOf but return all the indexes in an array,,,{'tape': '~2.1.0'},36,39807769.333333336,99453.53877473355,40,0.6938743044005942,0.4731893208038645,0.9999405727453268
373,uniq,1.0.1,Removes duplicates from a sorted array in place,"['array', 'duplicate', 'unique', 'uniq', 'remove', 'sort', 'in', 'place', 'no', 'copy']",,{'tape': '^2.12.3'},18,38363759.666666664,84957.97168949776,183,0.1989849939146585,0.4949336451469845,0.0
374,postcss-value-parser,4.1.0,Transforms css values and at-rule params into the tree,"['postcss', 'value', 'parser']",,"{'eslint': '^5.16.0', 'husky': '^2.3.0', 'lint-staged': '^8.1.7', 'prettier': '^1.17.1', 'tap-spec': '^5.0.0', 'tape': '^4.10.2'}",134,177232754.0,745206.0405251144,359,0.9203039165491579,0.6093151966139595,0.37900774829236017
375,postcss-modules-scope,3.0.0,A CSS Modules transform to extract export statements from local-scope classes,"['css-modules', 'postcss', 'plugin']",{'postcss-selector-parser': '^6.0.4'},"{'coveralls': '^3.1.0', 'eslint': '^7.9.0', 'eslint-config-prettier': '^6.12.0', 'husky': '^4.3.0', 'jest': '^26.4.2', 'lint-staged': '^10.4.0', 'postcss': '^8.1.0', 'prettier': '^2.1.2'}",46,43631474.333333336,99546.01432648406,138,0.9983843841871567,0.5078509871295311,0.999894531306083
376,postcss-modules-values,4.0.0,PostCSS plugin for CSS Modules to pass arbitrary values between your module files,"['css', 'modules', 'postcss']",{'icss-utils': '^5.0.0'},"{'coveralls': '^3.1.0', 'eslint': '^7.10.0', 'eslint-config-prettier': '^6.12.0', 'husky': '^4.3.0', 'jest': '^26.5.2', 'lint-staged': '^10.4.0', 'postcss': '^8.1.0', 'prettier': '^2.1.2'}",49,44303015.333333336,105793.25022831047,146,0.8990034635145439,0.512014656642077,0.9999410146278274
377,jsonwebtoken,8.5.1,JSON Web Token implementation (symmetric and asymmetric),['jwt'],"{'jws': '^3.2.2', 'lodash.includes': '^4.3.0', 'lodash.isboolean': '^3.0.3', 'lodash.isinteger': '^4.0.4', 'lodash.isnumber': '^3.0.3', 'lodash.isplainobject': '^4.0.6', 'lodash.isstring': '^4.0.1', 'lodash.once': '^4.0.0', 'ms': '^2.1.1', 'semver': '^5.6.0'}","{'atob': '^2.1.2', 'chai': '^4.1.2', 'conventional-changelog': '~1.1.0', 'cost-of-modules': '^1.0.1', 'eslint': '^4.19.1', 'mocha': '^5.2.0', 'nsp': '^2.6.2', 'nyc': '^11.9.0', 'sinon': '^6.0.0'}",15230,21035913.0,37573.653995433764,8373,0.9223813585818406,0.7918003209271008,0.395097837356036
378,jws,4.0.0,Implementation of JSON Web Signatures,"['jws', 'json', 'web', 'signatures']","{'jwa': '^2.0.0', 'safe-buffer': '^5.0.1'}","{'semver': '^5.1.0', 'tape': '~2.14.0'}",14,34453275.0,93778.92410578387,200,0.1989849939146585,0.49247164365758994,0.025434423994769268
379,jwa,2.0.0,JWA implementation (supports all JWS algorithms),"['jwa', 'jws', 'jwt', 'rsa', 'ecdsa', 'hmac']","{'buffer-equal-constant-time': '1.0.1', 'ecdsa-sig-formatter': '1.0.11', 'safe-buffer': '^5.0.1'}","{'base64url': '^2.0.0', 'jwk-to-pem': '^2.0.1', 'semver': '4.3.6', 'tap': '6.2.0'}",124,33108411.333333332,99524.93167808215,33,0.9033679304195238,0.48411288554942344,0.9998944365372295
380,buffer-equal-constant-time,1.0.1,Constant-time comparison of Buffers,"['buffer', 'equal', 'constant-time', 'crypto']",,{'mocha': '~1.15.1'},49,26044977.0,71425.3345700152,47,0.9269780657740839,0.4581952746878023,0.999894531306083
381,ecdsa-sig-formatter,1.0.11,Translate ECDSA signatures between ASN.1/DER and JOSE-style concatenation,"['ecdsa', 'der', 'asn.1', 'jwt', 'jwa', 'jsonwebtoken', 'jose']",{'safe-buffer': '^5.0.1'},"{'bench': '^0.3.6', 'chai': '^3.5.0', 'coveralls': '^2.11.9', 'eslint': '^2.12.0', 'eslint-config-brightspace': '^0.2.1', 'istanbul': '^0.4.3', 'jwk-to-pem': '^1.2.5', 'mocha': '^2.5.3', 'native-crypto': '^1.7.0'}",27,26768603.0,54271.476426940615,27,0.9850100508220481,0.43478290399031044,0.999894531306083
382,lodash.includes,4.3.0,The lodash method `_.includes` exported as a module.,"['lodash-modularized', 'includes']",,"{'mocha': '^5.2.0', 'eslint': '^7.16.0', 'eslint-plugin-import': '^2.22.1', 'lodash': '4.17.20', 'esm': '^3.2.25'}",54492,18435811.666666668,18006.72549467272,261,0.939846744074156,0.6811680278322163,0.6581221556554576
383,lodash.isboolean,3.0.3,The lodash method `_.isBoolean` exported as a module.,"['lodash-modularized', 'isboolean']",,"{'mocha': '^5.2.0', 'eslint': '^7.16.0', 'eslint-plugin-import': '^2.22.1', 'lodash': '4.17.20', 'esm': '^3.2.25'}",54962,20531466.0,67143.2442541857,83,0.939846744074156,0.6829459648795279,0.6573244401849914
384,lodash.isinteger,4.0.4,The lodash method `_.isInteger` exported as a module.,"['lodash-modularized', 'isinteger']",,"{'mocha': '^5.2.0', 'eslint': '^7.16.0', 'eslint-plugin-import': '^2.22.1', 'lodash': '4.17.20', 'esm': '^3.2.25'}",55361,21581914.333333332,54965.75781963469,44,0.939846744074156,0.6676061011890397,0.6573208035984341
385,lodash.isnumber,3.0.3,The lodash method `_.isNumber` exported as a module.,"['lodash-modularized', 'isnumber']",,"{'mocha': '^5.2.0', 'eslint': '^7.16.0', 'eslint-plugin-import': '^2.22.1', 'lodash': '4.17.20', 'esm': '^3.2.25'}",54959,20056048.0,63584.827416286134,193,0.939846744074156,0.702446444200637,0.6573244418095991
386,lodash.isplainobject,4.0.6,The lodash method `_.isPlainObject` exported as a module.,"['lodash-modularized', 'isplainobject']",,"{'mocha': '^5.2.0', 'eslint': '^7.16.0', 'eslint-plugin-import': '^2.22.1', 'lodash': '4.17.20', 'esm': '^3.2.25'}",55144,32412440.666666668,80842.67640791478,686,0.939846744074156,0.7678083719184796,0.6573224731161718
387,lodash.isstring,4.0.1,The lodash method `_.isString` exported as a module.,"['lodash-modularized', 'isstring']",,"{'async': '^2.1.4', 'benchmark': '^2.1.3', 'chalk': '^1.1.3', 'cheerio': '^0.22.0', 'codecov.io': '~0.1.6', 'coveralls': '^2.11.15', 'curl-amd': '~0.8.12', 'docdown': '~0.7.2', 'dojo': '^1.12.1', 'ecstatic': '^2.2.2', 'eslint': '^6.2.0', 'eslint-plugin-import': '^2.18.2', 'esm': '^3.1.3', 'fs-extra': '~1.0.0', 'glob': '^7.1.1', 'istanbul': '0.4.5', 'jquery': '^3.4.1', 'lodash': '4.17.11', 'lodash-doc-globals': '^0.1.1', 'markdown-doctest': '^0.9.1', 'mocha': '^5.2.0', 'optional-dev-dependency': '^2.0.0', 'platform': '^1.3.3', 'qunit-extras': '^3.0.0', 'qunitjs': '^2.1.0', 'request': '^2.79.0', 'requirejs': '^2.3.2', 'sauce-tunnel': '^2.5.0', 'uglify-js': '2.7.5', 'webpack': '^1.14.0'}",52751,20935372.666666668,48119.84621385086,526,0.939846744074156,0.7290567150156212,0.6568491204630156
388,lodash.once,4.1.1,The lodash method `_.once` exported as a module.,"['lodash-modularized', 'once']",,"{'mocha': '^5.2.0', 'eslint': '^7.16.0', 'eslint-plugin-import': '^2.22.1', 'lodash': '4.17.20', 'esm': '^3.2.25'}",55046,25334815.0,67632.65178843227,88,0.939846744074156,0.6930468318316442,0.6573237696438644
389,@babel/core,7.13.8,Babel compiler core.,"['6to5', 'babel', 'classes', 'const', 'es6', 'harmony', 'let', 'modules', 'transpile', 'transpiler', 'var', 'babel-core', 'compiler']","{'@babel/code-frame': '^7.12.13', '@babel/generator': '^7.13.0', '@babel/helper-compilation-targets': '^7.13.8', '@babel/helper-module-transforms': '^7.13.0', '@babel/helpers': '^7.13.0', '@babel/parser': '^7.13.4', '@babel/template': '^7.12.13', '@babel/traverse': '^7.13.0', '@babel/types': '^7.13.0', 'convert-source-map': '^1.7.0', 'debug': '^4.1.0', 'gensync': '^1.0.0-beta.2', 'json5': '^2.1.2', 'lodash': '^4.17.19', 'semver': '^6.3.0', 'source-map': '^0.5.0'}",{'@babel/helper-transform-fixture-test-runner': '7.13.8'},44159,92759445.0,288589.0720700151,10801,0.8927700084853658,0.926402477922071,0.8059700639664664
390,@babel/generator,7.13.9,Turns an AST into code.,,"{'@babel/types': '^7.13.0', 'jsesc': '^2.5.1', 'source-map': '^0.5.0'}","{'@babel/helper-fixtures': '7.13.9', '@babel/parser': '7.13.9', '@types/jsesc': '^2.5.0', '@types/lodash': '^4.14.150', '@types/source-map': '^0.5.0'}",44178,102426134.66666667,252509.15308219183,787,0.8413417050788281,0.821145661732001,0.8065366691014455
391,@babel/types,7.13.0,Babel Types is a Lodash-esque utility library for AST nodes,,"{'@babel/helper-validator-identifier': '^7.12.11', 'lodash': '^4.17.19', 'to-fast-properties': '^2.0.0'}","{'@babel/generator': '7.13.0', '@babel/parser': '7.13.0', '@types/lodash': '^4.14.162', 'chalk': '^4.1.0'}",44098,125046741.33333333,345333.5264269407,1201,0.8927700084853658,0.8444079226163679,0.8030890109781055
392,to-fast-properties,3.0.1,Force V8 to use fast properties for an object,"['object', 'properties', 'props', 'v8', 'optimize', 'fast', 'convert', 'mode']",,"{'ava': '0.0.4', 'tsd': '^0.10.0'}",229,82570809.66666667,169278.3394216135,171,0.9554165595786436,0.5732844433203902,0.9999405727453268
393,jsesc,3.0.2,"Given some data, jsesc returns the shortest possible stringified & ASCII-safe representation of that data.","['buffer', 'escape', 'javascript', 'json', 'map', 'set', 'string', 'stringify', 'tool']",,"{'coveralls': '^2.11.6', 'grunt': '^0.4.5', 'grunt-cli': '^1.3.2', 'grunt-template': '^0.2.3', 'istanbul': '^0.4.2', 'mocha': '^5.2.0', 'regenerate': '^1.3.0', 'requirejs': '^2.1.22', 'unicode-13.0.0': '0.8.0'}",679,116375623.0,213814.25778158288,333,0.9893767306672123,0.6331654770180565,0.6425405400475335
394,@babel/helper-compilation-targets,7.12.17,Engine compat data used in @babel/preset-env,"['babel', 'babel-plugin']","{'@babel/compat-data': '^7.12.13', '@babel/helper-validator-option': '^7.12.17', 'browserslist': '^4.14.5', 'semver': '^5.5.0'}",{'@babel/core': '7.12.17'},44060,40357389.0,188342.85469939123,18,0.7951007950663709,0.6935688717500224,0.8027901932164047
395,@babel/compat-data,7.13.8,,"['babel', 'compat-table', 'compat-data']",,"{'@mdn/browser-compat-data': '^3.1.1', 'core-js-compat': '^3.9.0', 'electron-to-chromium': '1.3.672', 'lodash': '^4.17.19'}",44155,42982495.0,193411.28007990867,22,0.8040086849465913,0.699381867747901,0.8059700639664664
396,@babel/helper-validator-option,7.12.17,Validate plugin/preset options,,,,44061,24131868.666666668,264749.615391933,6,0.8040086849465913,0.6643596410728342,0.80300065136303
397,@babel/helper-module-transforms,7.13.0,Babel helper functions for implementing ES6 module transformations,,"{'@babel/helper-module-imports': '^7.12.13', '@babel/helper-replace-supers': '^7.13.0', '@babel/helper-simple-access': '^7.12.13', '@babel/helper-split-export-declaration': '^7.12.13', '@babel/helper-validator-identifier': '^7.12.11', '@babel/template': '^7.12.13', '@babel/traverse': '^7.13.0', '@babel/types': '^7.13.0', 'lodash': '^4.17.19'}",,44099,65699831.666666664,226561.09969558602,25,0.9016778983655862,0.7173285908122223,0.8031587988115383
398,@babel/helper-module-imports,7.12.13,Babel helper functions for inserting module loads,,{'@babel/types': '^7.12.13'},{'@babel/core': '7.12.13'},43943,66302404.0,195453.3093417047,305,0.9016778983655862,0.7741704283113922,0.8042806495378114
399,@babel/helper-replace-supers,7.13.0,Helper function to replace supers,,"{'@babel/helper-member-expression-to-functions': '^7.13.0', '@babel/helper-optimise-call-expression': '^7.12.13', '@babel/traverse': '^7.13.0', '@babel/types': '^7.13.0'}",,44099,69120645.66666667,235338.32943302882,8,0.9016778983655862,0.7032289334643458,0.8031587988115383
400,@babel/helper-member-expression-to-functions,7.13.0,Helper function to replace certain member expressions with function calls,,{'@babel/types': '^7.13.0'},,44097,68007941.66666667,236465.01824581437,5,0.9016778983655862,0.6976437078976832,0.8030890109781055
401,@babel/helper-optimise-call-expression,7.12.13,Helper function to optimise call expression,,{'@babel/types': '^7.12.13'},"{'@babel/generator': '7.12.13', '@babel/parser': '7.12.13'}",43990,61170725.0,178552.29648021306,6,0.9016778983655862,0.6923524836763689,0.8070111897097929
402,@babel/traverse,7.13.0,"The Babel Traverse module maintains the overall tree state, and is responsible for replacing, removing, and adding nodes",,"{'@babel/code-frame': '^7.12.13', '@babel/generator': '^7.13.0', '@babel/helper-function-name': '^7.12.13', '@babel/helper-split-export-declaration': '^7.12.13', '@babel/parser': '^7.13.0', '@babel/types': '^7.13.0', 'debug': '^4.1.0', 'globals': '^11.1.0', 'lodash': '^4.17.19'}",{'@babel/helper-plugin-test-runner': '7.12.13'},44099,98483343.33333333,264218.2687024352,1037,0.895685853148737,0.831384600833615,0.8031587988115383
403,@babel/helper-function-name,7.12.13,Helper function to change the property 'name' of every function,,"{'@babel/helper-get-function-arity': '^7.12.13', '@babel/template': '^7.12.13', '@babel/types': '^7.12.13'}",,43941,74478156.33333333,134781.5088850836,12,0.9016778983655862,0.7015736437658949,0.7978557073016705
404,@babel/helper-get-function-arity,7.12.13,Helper function to get function arity,,{'@babel/types': '^7.12.13'},,43944,73503523.33333333,146354.39600456634,5,0.9016778983655862,0.6923563492565643,0.7948923688823483
405,@babel/template,7.12.13,Generate an AST from a string template.,,"{'@babel/code-frame': '^7.12.13', '@babel/parser': '^7.12.13', '@babel/types': '^7.12.13'}",,43942,83604760.0,145021.32648401824,341,0.9016778983655862,0.7790552662609658,0.8013783546494408
406,@babel/parser,7.13.9,A JavaScript parser,"['babel', 'javascript', 'parser', 'tc39', 'ecmascript', '@babel/parser']",,"{'@babel/code-frame': '7.12.13', '@babel/helper-fixtures': '7.13.9', '@babel/helper-validator-identifier': '7.12.11', 'charcodes': '^0.2.0'}",44177,113181102.66666667,269574.9244672754,1234,0.9016778983655862,0.8412268300172523,0.8058797356916368
407,@babel/helper-split-export-declaration,7.12.13,,,{'@babel/types': '^7.12.13'},,43943,77249459.0,178541.16444063932,10,0.9016778983655862,0.7048468535962594,0.7961959877960381
408,@babel/helper-simple-access,7.12.13,Babel helper for ensuring that access to a given value is performed through simple accesses,,{'@babel/types': '^7.12.13'},,43942,59247134.0,165182.69143835618,5,0.9016778983655862,0.6881853415348997,0.7878178164415455
409,@babel/helpers,7.13.0,Collection of helper functions used by Babel transforms.,,"{'@babel/template': '^7.12.13', '@babel/traverse': '^7.13.0', '@babel/types': '^7.13.0'}",{'@babel/helper-plugin-test-runner': '7.12.13'},44099,67881311.0,182739.16738965,35,0.9016778983655862,0.7209713364195528,0.8031587988115383
410,convert-source-map,1.7.0,Converts a source-map from/to  different formats and allows adding/changing properties.,"['convert', 'sourcemap', 'source', 'map', 'browser', 'debug']",{'safe-buffer': '~5.1.1'},"{'inline-source-map': '~0.6.2', 'tap': '~9.0.0'}",209,94401045.0,211505.62631278543,607,0.9295726835687892,0.6177742929099725,0.19210102270742538
411,gensync,1.0.0-beta.2,Allows users to use generators in order to write common functions that can be both sync or async.,"['async', 'sync', 'generators', 'async-await', 'callbacks']",,"{'babel-core': '^6.26.3', 'babel-preset-env': '^1.6.1', 'eslint': '^4.19.1', 'eslint-config-prettier': '^2.9.0', 'eslint-plugin-node': '^6.0.1', 'eslint-plugin-prettier': '^2.6.0', 'flow-bin': '^0.71.0', 'jest': '^22.4.3', 'prettier': '^1.12.1'}",40,50675742.0,202127.26033105014,67,0.7500293981835684,0.5057224789089432,0.9314229175771611
412,rimraf,3.0.2,A deep deletion module for node (like `rm -rf`),,{'glob': '^7.1.3'},"{'mkdirp': '^0.5.1', 'tap': '^12.1.1'}",4766,178110813.66666666,447752.3103120243,10774,0.976578593391807,0.8529585890639748,0.2916764735209386
413,ora,5.4.0,Elegant terminal spinner,"['cli', 'spinner', 'spinners', 'terminal', 'term', 'console', 'ascii', 'unicode', 'loading', 'indicator', 'progress', 'busy', 'wait', 'idle']","{'bl': '^4.1.0', 'chalk': '^4.1.0', 'cli-cursor': '^3.1.0', 'cli-spinners': '^2.5.0', 'is-interactive': '^1.0.0', 'is-unicode-supported': '^0.1.0', 'log-symbols': '^4.1.0', 'strip-ansi': '^6.0.0', 'wcwidth': '^1.0.1'}","{'@types/node': '^14.14.35', 'ava': '^2.4.0', 'get-stream': '^6.0.0', 'tsd': '^0.14.0', 'xo': '^0.38.2'}",7110,28731571.333333332,99929.74823059366,12078,0.8348371147464844,0.805808070913267,0.999894531306083
414,bl,5.0.0,"Buffer List: collect buffers and access with a standard readable Buffer interface, streamable too!","['buffer', 'buffers', 'stream', 'awesomesauce']","{'buffer': '^6.0.3', 'inherits': '^2.0.4', 'readable-stream': '^3.4.0'}","{'faucet': '~0.0.1', 'standard': '^16.0.3', 'tape': '^5.2.2'}",545,72705402.0,356895.64845890406,501,0.9100409540457443,0.6356947195002443,0.999894531306083
415,cli-spinners,2.6.0,Spinners for use in the terminal,"['cli', 'spinner', 'spinners', 'terminal', 'term', 'console', 'ascii', 'unicode', 'loading', 'indicator', 'progress', 'busy', 'wait', 'idle', 'json']",,"{'ava': '^1.4.1', 'log-update': '^3.2.0', 'string-length': '^4.0.1', 'tsd': '^0.7.2', 'xo': '^0.24.0'}",1889,26646808.666666668,66324.25445205477,355,0.8348371147464844,0.6038140169486333,0.999894531306083
416,is-interactive,1.0.0,Check if stdout or stderr is interactive,"['interactive', 'stdout', 'stderr', 'detect', 'is', 'terminal', 'shell', 'tty']",,"{'@types/node': '^12.0.12', 'ava': '^2.1.0', 'tsd': '^0.7.3', 'xo': '^0.24.0'}",94,10034314.666666666,48833.07756849314,38,0.8699497577759701,0.41765781032361204,0.9999405727453268
417,is-unicode-supported,0.1.0,Detect whether the terminal supports Unicode,"['terminal', 'unicode', 'detect', 'utf8', 'console', 'shell', 'support', 'supports', 'supported', 'check', 'detection']",,"{'ava': '^2.4.0', 'tsd': '^0.14.0', 'xo': '^0.38.2'}",7,0.0,0.0,1,0.7500293981835684,0.04233955828317858,0.6625585027284906
418,log-symbols,4.1.0,Colored symbols for various log levels. Example: `✔︎ Success`,"['unicode', 'cli', 'cmd', 'command-line', 'characters', 'symbol', 'symbols', 'figure', 'figures', 'fallback', 'windows', 'log', 'logging', 'terminal', 'stdout']","{'chalk': '^4.1.0', 'is-unicode-supported': '^0.1.0'}","{'ava': '^2.4.0', 'strip-ansi': '^6.0.0', 'tsd': '^0.14.0', 'xo': '^0.38.2'}",644,74411557.0,224827.14611872158,2665,0.8239670175929805,0.7014097425775503,0.9999405727453268
419,wcwidth,1.0.1,Port of C's wcwidth() and wcswidth(),"['wide character', 'wc', 'wide character string', 'wcs', 'terminal', 'width', 'wcwidth', 'wcswidth']",{'defaults': '^1.0.3'},{'tape': '^4.5.1'},47,25565800.0,63193.819824961975,98,0.8063986209419247,0.47031061537402097,0.9998651952945008
420,defaults,1.0.3,merge single level defaults over a config object,"['config', 'defaults']",{'clone': '^1.0.2'},{'tap': '^2.0.0'},53,24831898.333333332,63261.50477549466,377,0.7974907310617044,0.5091901312016166,0.9998651952945008
421,clone,2.1.2,deep cloning of objects and arrays,,,{'nodeunit': '~0.9.0'},901,61147998.333333336,87810.7243531202,2078,0.9482753241719206,0.6797812445943202,0.4225457633239438
422,styled-components,5.2.3,Visual primitives for the component age. Use the best bits of ES6 and CSS to style your apps without stress,"['react', 'css', 'css-in-js', 'styled-components', 'babel-macro', 'babel-macros', 'styling']","{'@babel/helper-module-imports': '^7.0.0', '@babel/traverse': '^7.4.5', '@emotion/is-prop-valid': '^0.8.8', '@emotion/stylis': '^0.8.4', '@emotion/unitless': '^0.7.4', 'babel-plugin-styled-components': '>= 1.12.0', 'css-to-react-native': '^3.0.0', 'hoist-non-react-statics': '^3.0.0', 'shallowequal': '^1.1.0', 'supports-color': '^5.5.0'}","{'@babel/cli': '^7.0.0', '@babel/core': '^7.0.0', '@babel/plugin-proposal-object-rest-spread': '^7.0.0', '@babel/preset-env': '^7.0.0', '@babel/preset-flow': '^7.0.0', '@babel/preset-react': '^7.0.0', 'babel-eslint': '^10.0.1', 'eslint-plugin-flowtype': '^5.2.0', 'eslint-plugin-import': '^2.22.0', 'eslint-plugin-react': '^7.20.6', 'flow-bin': '^0.132.0', 'jest-serializer-html': '^7.0.0', 'js-beautify': '^1.13.0', 'prop-types': '^15.7.2', 'react': '^16.8.6', 'react-dom': '^16.8.6', 'react-frame-component': '^4.0.2', 'react-is': '^16.8.6', 'react-native': '^0.59.8', 'react-primitives': '^0.8.0', 'react-test-renderer': '^16.8.6', 'rollup': '^1.13.1', 'rollup-plugin-babel': '^4.3.2', 'rollup-plugin-terser': '^5.0.0', 'stylis-plugin-rtl': '^1.0.0'}",35659,10304394.333333334,30606.768626331803,8370,0.8283414483307902,0.7891909851277381,0.9954632549322204
423,@emotion/is-prop-valid,1.1.0,A function to check whether a prop is valid for HTML and SVG elements,,{'@emotion/memoize': '^0.7.4'},{'dtslint': '^0.3.0'},13743,18679558.0,44204.63148782344,140,0.8910791115582867,0.6347257909199293,0.9939357086820384
